Date,Customer Type,Region,Bookings,Orders,Units
3/28/2025,3. Subscription Renewals,AU,$516 ,0,0
3/28/2025,4. Exchanges and Paid Replacements,US,"$17,000 ",0,0
3/28/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
3/29/2025,1. New Members,US,"$234,304 ",67,70
3/29/2025,1. New Members,MX,"$13,207 ",3,3
3/29/2025,1. New Members,ME,"$9,175 ",3,3
3/29/2025,1. New Members,GB,"$11,497 ",3,3
3/29/2025,1. New Members,EU,"$9,509 ",3,3
3/29/2025,1. New Members,CA,"$25,333 ",7,7
3/29/2025,1. New Members,AU,"$8,145 ",2,2
3/29/2025,2. Member Upgrades,US,"$16,294 ",5,5
3/29/2025,2. Member Upgrades,ME,"$2,823 ",1,1
3/29/2025,2. Member Upgrades,CA,"$2,592 ",1,1
3/29/2025,3. Subscription Renewals,US,"$16,507 ",0,0
3/29/2025,3. Subscription Renewals,Other,"$2,930 ",0,0
3/29/2025,3. Subscription Renewals,GB,$573 ,0,0
3/29/2025,3. Subscription Renewals,EU,$577 ,0,0
3/29/2025,3. Subscription Renewals,CA,$437 ,0,0
3/29/2025,3. Subscription Renewals,AU,$824 ,0,0
3/29/2025,4. Exchanges and Paid Replacements,US,"$24,199 ",0,0
3/29/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
3/29/2025,4. Exchanges and Paid Replacements,CA,"$1,971 ",0,0
3/30/2025,1. New Members,US,"$357,103 ",107,107
3/30/2025,1. New Members,MX,"$8,036 ",2,2
3/30/2025,1. New Members,ME,"$3,128 ",1,1
3/30/2025,1. New Members,GB,"$9,332 ",3,3
3/30/2025,1. New Members,EU,"$16,759 ",4,4
3/30/2025,1. New Members,CH,"$8,646 ",3,3
3/30/2025,1. New Members,CA,"$18,314 ",5,5
3/30/2025,1. New Members,AU,"$5,486 ",2,2
3/30/2025,2. Member Upgrades,US,"$27,202 ",8,8
3/30/2025,3. Subscription Renewals,US,"$18,802 ",0,0
3/30/2025,3. Subscription Renewals,Other,"$1,475 ",0,0
3/30/2025,3. Subscription Renewals,GB,$461 ,0,0
3/30/2025,3. Subscription Renewals,EU,$179 ,0,0
3/30/2025,3. Subscription Renewals,CA,$866 ,0,0
3/30/2025,3. Subscription Renewals,AU,"$1,115 ",0,0
3/30/2025,4. Exchanges and Paid Replacements,US,"$8,200 ",0,0
3/30/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
3/30/2025,4. Exchanges and Paid Replacements,CA,$654 ,0,0
3/31/2025,1. New Members,US,"$297,318 ",82,82
3/31/2025,1. New Members,MX,"$19,598 ",6,6
3/31/2025,1. New Members,ME,"$11,740 ",3,3
3/31/2025,1. New Members,GB,"$18,344 ",6,6
3/31/2025,1. New Members,EU,"$9,214 ",3,3
3/31/2025,1. New Members,CH,"$2,970 ",1,1
3/31/2025,1. New Members,CA,"$9,773 ",3,3
3/31/2025,1. New Members,AU,"$12,293 ",4,4
3/31/2025,2. Member Upgrades,US,"$17,144 ",3,3
3/31/2025,3. Subscription Renewals,US,"$24,439 ",0,0
3/31/2025,3. Subscription Renewals,Other,"$2,088 ",0,0
3/31/2025,3. Subscription Renewals,GB,$179 ,0,0
3/31/2025,3. Subscription Renewals,EU,$474 ,0,0
3/31/2025,3. Subscription Renewals,CA,$430 ,0,0
3/31/2025,3. Subscription Renewals,AU,$418 ,0,0
3/31/2025,4. Exchanges and Paid Replacements,US,"$27,699 ",0,0
3/31/2025,4. Exchanges and Paid Replacements,MX,$0 ,0,0
3/31/2025,4. Exchanges and Paid Replacements,CA,"$1,316 ",0,0
4/1/2025,1. New Members,US,"$269,896 ",78,78
4/1/2025,1. New Members,Other,"$3,611 ",1,1
4/1/2025,1. New Members,MX,"$25,279 ",7,7
4/1/2025,1. New Members,ME,"$25,442 ",6,6
4/1/2025,1. New Members,GB,"$5,966 ",2,2
4/1/2025,1. New Members,EU,"$6,155 ",2,2
4/1/2025,1. New Members,CH,"$6,154 ",2,2
4/1/2025,1. New Members,CA,"$25,756 ",7,7
4/1/2025,1. New Members,AU,"$5,691 ",2,2
4/1/2025,2. Member Upgrades,US,"$24,537 ",7,7
4/1/2025,3. Subscription Renewals,US,"$21,930 ",0,0
4/1/2025,3. Subscription Renewals,Other,"$1,320 ",0,0
4/1/2025,3. Subscription Renewals,GB,"$1,102 ",0,0
4/1/2025,3. Subscription Renewals,EU,$720 ,0,0
4/1/2025,3. Subscription Renewals,CA,$863 ,0,0
4/1/2025,3. Subscription Renewals,AU,$678 ,0,0
4/1/2025,4. Exchanges and Paid Replacements,US,"$17,500 ",0,0
4/1/2025,4. Exchanges and Paid Replacements,GB,"$4,314 ",0,0
4/1/2025,4. Exchanges and Paid Replacements,CH,$0 ,0,0
4/1/2025,4. Exchanges and Paid Replacements,CA,"$1,971 ",0,0
4/1/2025,4. Exchanges and Paid Replacements,AU,$903 ,0,0
4/2/2025,1. New Members,US,"$233,968 ",64,66
4/2/2025,1. New Members,MX,"$4,966 ",1,1
4/2/2025,1. New Members,ME,"$6,152 ",2,2
4/2/2025,1. New Members,GB,"$4,696 ",1,1
4/2/2025,1. New Members,EU,"$19,014 ",6,6
4/2/2025,1. New Members,CH,"$6,515 ",2,2
4/2/2025,1. New Members,CA,"$12,455 ",4,4
4/2/2025,1. New Members,AU,"$16,022 ",5,5
4/2/2025,2. Member Upgrades,US,"$13,545 ",4,4
4/2/2025,2. Member Upgrades,CA,"$2,606 ",1,1
4/2/2025,3. Subscription Renewals,US,"$18,449 ",0,0
4/2/2025,3. Subscription Renewals,Other,"$1,289 ",0,0
4/2/2025,3. Subscription Renewals,GB,$460 ,0,0
4/2/2025,3. Subscription Renewals,EU,$837 ,0,0
4/2/2025,3. Subscription Renewals,CA,$434 ,0,0
4/2/2025,3. Subscription Renewals,AU,$651 ,0,0
4/2/2025,4. Exchanges and Paid Replacements,US,"$24,498 ",0,0
4/2/2025,4. Exchanges and Paid Replacements,GB,"$1,374 ",0,0
4/2/2025,4. Exchanges and Paid Replacements,CA,"$2,003 ",0,0
4/2/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/3/2025,1. New Members,US,"$277,563 ",79,80
4/3/2025,1. New Members,Other,"$3,848 ",1,1
4/3/2025,1. New Members,MX,"$16,052 ",4,4
4/3/2025,1. New Members,ME,"$6,047 ",2,2
4/3/2025,1. New Members,GB,"$17,623 ",4,4
4/3/2025,1. New Members,EU,"$12,509 ",4,4
4/3/2025,1. New Members,CH,"$2,955 ",1,1
4/3/2025,1. New Members,CA,"$16,823 ",6,6
4/3/2025,1. New Members,AU,"$11,735 ",4,4
4/3/2025,2. Member Upgrades,US,"$14,092 ",4,4
4/3/2025,3. Subscription Renewals,US,"$23,852 ",0,0
4/3/2025,3. Subscription Renewals,Other,"$2,446 ",0,0
4/3/2025,3. Subscription Renewals,GB,$464 ,0,0
4/3/2025,3. Subscription Renewals,EU,"$1,252 ",0,0
4/3/2025,3. Subscription Renewals,CA,$439 ,0,0
4/3/2025,3. Subscription Renewals,AU,$844 ,0,0
4/3/2025,4. Exchanges and Paid Replacements,US,"$24,499 ",0,0
4/3/2025,4. Exchanges and Paid Replacements,MX,"$1,200 ",0,0
4/3/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/3/2025,4. Exchanges and Paid Replacements,CA,$667 ,0,0
4/3/2025,4. Exchanges and Paid Replacements,AU,$663 ,0,0
4/4/2025,1. New Members,US,"$228,210 ",66,66
4/4/2025,1. New Members,MX,"$22,765 ",7,7
4/4/2025,1. New Members,GB,"$12,564 ",4,4
4/4/2025,1. New Members,EU,"$14,365 ",4,4
4/4/2025,1. New Members,CH,"$8,904 ",2,2
4/4/2025,1. New Members,AU,"$3,947 ",1,1
4/4/2025,2. Member Upgrades,US,"$37,534 ",10,10
4/4/2025,2. Member Upgrades,GB,"$2,944 ",1,1
4/4/2025,3. Subscription Renewals,US,"$20,000 ",0,0
4/4/2025,3. Subscription Renewals,Other,"$2,364 ",0,0
4/4/2025,3. Subscription Renewals,GB,"$1,820 ",0,0
4/4/2025,3. Subscription Renewals,EU,$843 ,0,0
4/4/2025,3. Subscription Renewals,CA,$912 ,0,0
4/4/2025,3. Subscription Renewals,AU,$510 ,0,0
4/4/2025,4. Exchanges and Paid Replacements,US,"$31,499 ",0,0
4/4/2025,4. Exchanges and Paid Replacements,GB,$904 ,0,0
4/4/2025,4. Exchanges and Paid Replacements,CH,$0 ,0,0
4/4/2025,4. Exchanges and Paid Replacements,CA,"$3,739 ",0,0
4/5/2025,1. New Members,US,"$241,714 ",70,70
4/5/2025,1. New Members,MX,"$25,386 ",7,8
4/5/2025,1. New Members,GB,"$9,298 ",3,3
4/5/2025,1. New Members,EU,"$14,327 ",4,4
4/5/2025,1. New Members,CA,"$5,425 ",2,2
4/5/2025,1. New Members,AU,"$2,528 ",1,1
4/5/2025,2. Member Upgrades,US,"$15,703 ",4,4
4/5/2025,3. Subscription Renewals,US,"$20,201 ",0,0
4/5/2025,3. Subscription Renewals,Other,"$1,863 ",0,0
4/5/2025,3. Subscription Renewals,GB,$651 ,0,0
4/5/2025,3. Subscription Renewals,EU,"$1,436 ",0,0
4/5/2025,3. Subscription Renewals,CA,$769 ,0,0
4/5/2025,3. Subscription Renewals,AU,$405 ,0,0
4/5/2025,4. Exchanges and Paid Replacements,US,"$14,599 ",0,0
4/5/2025,4. Exchanges and Paid Replacements,MX,$0 ,0,0
4/5/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/5/2025,4. Exchanges and Paid Replacements,CA,"$1,338 ",0,0
4/5/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/6/2025,1. New Members,US,"$296,066 ",83,83
4/6/2025,1. New Members,MX,"$26,467 ",7,7
4/6/2025,1. New Members,ME,"$3,128 ",1,1
4/6/2025,1. New Members,GB,"$22,919 ",7,7
4/6/2025,1. New Members,EU,"$10,556 ",3,3
4/6/2025,1. New Members,CH,"$3,116 ",1,1
4/6/2025,1. New Members,CA,"$8,380 ",3,3
4/6/2025,1. New Members,AU,"$5,671 ",2,2
4/6/2025,2. Member Upgrades,US,"$18,671 ",3,3
4/6/2025,2. Member Upgrades,CA,"$2,609 ",1,1
4/6/2025,3. Subscription Renewals,US,"$19,882 ",0,0
4/6/2025,3. Subscription Renewals,Other,"$2,082 ",0,0
4/6/2025,3. Subscription Renewals,GB,$675 ,0,0
4/6/2025,3. Subscription Renewals,EU,"$1,641 ",0,0
4/6/2025,3. Subscription Renewals,CA,$334 ,0,0
4/6/2025,3. Subscription Renewals,AU,$174 ,0,0
4/6/2025,4. Exchanges and Paid Replacements,US,"$17,960 ",0,0
4/6/2025,4. Exchanges and Paid Replacements,CA,"$1,322 ",0,0
4/6/2025,4. Exchanges and Paid Replacements,AU,$648 ,0,0
4/7/2025,1. New Members,US,"$225,943 ",64,64
4/7/2025,1. New Members,MX,"$5,892 ",2,2
4/7/2025,1. New Members,ME,"$23,023 ",6,6
4/7/2025,1. New Members,GB,"$28,738 ",7,8
4/7/2025,1. New Members,EU,"$21,099 ",6,6
4/7/2025,1. New Members,CA,"$19,717 ",6,6
4/7/2025,1. New Members,AU,"$5,241 ",2,2
4/7/2025,2. Member Upgrades,US,"$10,325 ",2,2
4/7/2025,2. Member Upgrades,AU,"$2,561 ",1,1
4/7/2025,3. Subscription Renewals,US,"$17,929 ",0,0
4/7/2025,3. Subscription Renewals,Other,"$1,622 ",0,0
4/7/2025,3. Subscription Renewals,GB,"$1,121 ",0,0
4/7/2025,3. Subscription Renewals,EU,"$2,101 ",0,0
4/7/2025,3. Subscription Renewals,CA,$167 ,0,0
4/7/2025,3. Subscription Renewals,AU,$495 ,0,0
4/7/2025,4. Exchanges and Paid Replacements,US,"$26,398 ",0,0
4/7/2025,4. Exchanges and Paid Replacements,MX,$124 ,0,0
4/7/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/7/2025,4. Exchanges and Paid Replacements,CA,$487 ,0,0
4/8/2025,1. New Members,US,"$217,180 ",62,62
4/8/2025,1. New Members,MX,"$23,623 ",6,6
4/8/2025,1. New Members,ME,"$6,304 ",2,2
4/8/2025,1. New Members,GB,"$3,304 ",1,1
4/8/2025,1. New Members,EU,"$9,306 ",3,3
4/8/2025,1. New Members,CA,"$2,741 ",1,1
4/8/2025,1. New Members,AU,"$2,851 ",1,1
4/8/2025,2. Member Upgrades,US,"$4,398 ",0,0
4/8/2025,2. Member Upgrades,GB,"$2,687 ",1,1
4/8/2025,2. Member Upgrades,EU,"$3,005 ",1,1
4/8/2025,3. Subscription Renewals,US,"$24,954 ",0,0
4/8/2025,3. Subscription Renewals,Other,"$3,312 ",0,0
4/8/2025,3. Subscription Renewals,GB,$948 ,0,0
4/8/2025,3. Subscription Renewals,EU,"$1,835 ",0,0
4/8/2025,3. Subscription Renewals,CA,$631 ,0,0
4/8/2025,3. Subscription Renewals,AU,$745 ,0,0
4/8/2025,4. Exchanges and Paid Replacements,US,"$25,700 ",0,0
4/8/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/8/2025,4. Exchanges and Paid Replacements,CH,$0 ,0,0
4/8/2025,4. Exchanges and Paid Replacements,CA,$0 ,0,0
4/9/2025,1. New Members,US,"$225,328 ",64,64
4/9/2025,1. New Members,MX,"$28,351 ",7,7
4/9/2025,1. New Members,ME,"$40,225 ",6,9
4/9/2025,1. New Members,GB,$0 ,0,0
4/9/2025,1. New Members,EU,"$6,735 ",2,2
4/9/2025,1. New Members,CA,"$22,961 ",6,6
4/9/2025,1. New Members,AU,"$11,158 ",4,4
4/9/2025,2. Member Upgrades,US,"$20,591 ",5,5
4/9/2025,2. Member Upgrades,AU,"$6,757 ",2,2
4/9/2025,3. Subscription Renewals,US,"$24,206 ",0,0
4/9/2025,3. Subscription Renewals,Other,"$2,215 ",0,0
4/9/2025,3. Subscription Renewals,GB,$951 ,0,0
4/9/2025,3. Subscription Renewals,EU,$181 ,0,0
4/9/2025,3. Subscription Renewals,CA,$706 ,0,0
4/9/2025,3. Subscription Renewals,AU,$907 ,0,0
4/9/2025,4. Exchanges and Paid Replacements,US,"$25,579 ",0,0
4/9/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/9/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/10/2025,1. New Members,US,"$242,025 ",68,69
4/10/2025,1. New Members,Other,$180 ,0,0
4/10/2025,1. New Members,MX,"$12,002 ",4,4
4/10/2025,1. New Members,GB,"$10,967 ",3,3
4/10/2025,1. New Members,EU,"$19,964 ",6,6
4/10/2025,1. New Members,CH,"$6,081 ",2,2
4/10/2025,1. New Members,CA,"$8,321 ",2,2
4/10/2025,1. New Members,AU,"$21,838 ",7,7
4/10/2025,2. Member Upgrades,US,"$17,743 ",4,4
4/10/2025,2. Member Upgrades,MX,"$7,653 ",1,3
4/10/2025,2. Member Upgrades,ME,"$3,080 ",1,1
4/10/2025,3. Subscription Renewals,US,"$27,361 ",0,0
4/10/2025,3. Subscription Renewals,Other,"$2,738 ",0,0
4/10/2025,3. Subscription Renewals,GB,"$1,821 ",0,0
4/10/2025,3. Subscription Renewals,EU,"$1,341 ",0,0
4/10/2025,3. Subscription Renewals,CA,"$1,158 ",0,0
4/10/2025,3. Subscription Renewals,AU,$330 ,0,0
4/10/2025,4. Exchanges and Paid Replacements,US,"$14,749 ",0,0
4/10/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/10/2025,4. Exchanges and Paid Replacements,EU,$0 ,0,0
4/10/2025,4. Exchanges and Paid Replacements,AU,$693 ,0,0
4/11/2025,1. New Members,US,"$215,706 ",62,64
4/11/2025,1. New Members,MX,"$7,963 ",2,2
4/11/2025,1. New Members,ME,"$5,842 ",2,2
4/11/2025,1. New Members,GB,"$23,585 ",7,7
4/11/2025,1. New Members,EU,"$12,818 ",4,4
4/11/2025,1. New Members,CA,"$22,005 ",6,6
4/11/2025,1. New Members,AU,"$2,744 ",1,1
4/11/2025,2. Member Upgrades,US,"$24,391 ",8,8
4/11/2025,2. Member Upgrades,CA,"$2,677 ",1,1
4/11/2025,3. Subscription Renewals,US,"$27,782 ",0,0
4/11/2025,3. Subscription Renewals,Other,"$2,951 ",0,0
4/11/2025,3. Subscription Renewals,GB,$925 ,0,0
4/11/2025,3. Subscription Renewals,EU,"$1,348 ",0,0
4/11/2025,3. Subscription Renewals,CA,$515 ,0,0
4/11/2025,3. Subscription Renewals,AU,$426 ,0,0
4/11/2025,4. Exchanges and Paid Replacements,US,"$15,598 ",0,0
4/11/2025,4. Exchanges and Paid Replacements,ME,$0 ,0,0
4/11/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/11/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/12/2025,1. New Members,US,"$211,582 ",61,61
4/12/2025,1. New Members,MX,"$6,004 ",2,2
4/12/2025,1. New Members,ME,"$20,818 ",5,6
4/12/2025,1. New Members,GB,"$28,682 ",8,8
4/12/2025,1. New Members,EU,"$6,773 ",2,2
4/12/2025,1. New Members,CH,"$14,031 ",4,4
4/12/2025,1. New Members,CA,"$5,638 ",2,2
4/12/2025,1. New Members,AU,"$12,702 ",4,4
4/12/2025,2. Member Upgrades,US,"$20,472 ",4,4
4/12/2025,2. Member Upgrades,ME,"$3,080 ",1,1
4/12/2025,2. Member Upgrades,CA,"$2,677 ",1,1
4/12/2025,3. Subscription Renewals,US,"$25,752 ",0,0
4/12/2025,3. Subscription Renewals,Other,"$2,474 ",0,0
4/12/2025,3. Subscription Renewals,GB,$648 ,0,0
4/12/2025,3. Subscription Renewals,EU,"$1,348 ",0,0
4/12/2025,3. Subscription Renewals,CA,"$1,175 ",0,0
4/12/2025,3. Subscription Renewals,AU,$507 ,0,0
4/12/2025,4. Exchanges and Paid Replacements,US,"$14,098 ",0,0
4/12/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/12/2025,4. Exchanges and Paid Replacements,CA,"$2,712 ",0,0
4/12/2025,4. Exchanges and Paid Replacements,AU,$687 ,0,0
4/13/2025,1. New Members,US,"$248,285 ",72,72
4/13/2025,1. New Members,MX,"$6,043 ",2,2
4/13/2025,1. New Members,ME,"$17,485 ",5,5
4/13/2025,1. New Members,GB,"$13,051 ",4,4
4/13/2025,1. New Members,EU,"$7,927 ",2,2
4/13/2025,1. New Members,CH,"$3,210 ",1,1
4/13/2025,1. New Members,CA,"$17,466 ",5,5
4/13/2025,1. New Members,AU,"$20,834 ",7,7
4/13/2025,2. Member Upgrades,US,"$13,845 ",5,5
4/13/2025,2. Member Upgrades,EU,"$3,139 ",1,1
4/13/2025,3. Subscription Renewals,US,"$24,236 ",0,0
4/13/2025,3. Subscription Renewals,Other,"$4,715 ",0,0
4/13/2025,3. Subscription Renewals,GB,$365 ,0,0
4/13/2025,3. Subscription Renewals,EU,"$1,601 ",0,0
4/13/2025,3. Subscription Renewals,CA,$961 ,0,0
4/13/2025,3. Subscription Renewals,AU,$258 ,0,0
4/13/2025,4. Exchanges and Paid Replacements,US,"$8,900 ",0,0
4/13/2025,4. Exchanges and Paid Replacements,EU,$0 ,0,0
4/13/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/14/2025,1. New Members,US,"$267,000 ",80,80
4/14/2025,1. New Members,MX,"$14,339 ",4,4
4/14/2025,1. New Members,ME,"$9,280 ",3,3
4/14/2025,1. New Members,GB,"$10,866 ",3,3
4/14/2025,1. New Members,EU,"$16,772 ",5,5
4/14/2025,1. New Members,CH,"$7,846 ",2,2
4/14/2025,1. New Members,CA,"$8,440 ",3,3
4/14/2025,1. New Members,AU,"$8,722 ",3,3
4/14/2025,2. Member Upgrades,US,"$21,621 ",6,6
4/14/2025,3. Subscription Renewals,US,"$28,710 ",0,0
4/14/2025,3. Subscription Renewals,Other,"$3,531 ",0,0
4/14/2025,3. Subscription Renewals,GB,"$1,019 ",0,0
4/14/2025,3. Subscription Renewals,EU,"$1,701 ",0,0
4/14/2025,3. Subscription Renewals,CA,"$1,883 ",0,0
4/14/2025,3. Subscription Renewals,AU,$423 ,0,0
4/14/2025,4. Exchanges and Paid Replacements,US,"$22,900 ",0,0
4/14/2025,4. Exchanges and Paid Replacements,MX,$212 ,0,0
4/14/2025,4. Exchanges and Paid Replacements,EU,"$1,603 ",0,0
4/14/2025,4. Exchanges and Paid Replacements,CA,"$3,380 ",0,0
4/14/2025,4. Exchanges and Paid Replacements,AU,"$1,309 ",0,0
4/15/2025,1. New Members,US,"$283,160 ",82,82
4/15/2025,1. New Members,Other,"$3,463 ",1,1
4/15/2025,1. New Members,MX,"$6,114 ",2,2
4/15/2025,1. New Members,ME,"$11,695 ",3,3
4/15/2025,1. New Members,GB,"$20,877 ",6,6
4/15/2025,1. New Members,EU,"$14,330 ",4,4
4/15/2025,1. New Members,CH,"$15,248 ",5,5
4/15/2025,1. New Members,CA,$213 ,0,0
4/15/2025,1. New Members,AU,"$20,220 ",7,7
4/15/2025,2. Member Upgrades,US,"$23,592 ",6,6
4/15/2025,2. Member Upgrades,EU,"$3,439 ",1,1
4/15/2025,3. Subscription Renewals,US,"$27,094 ",0,0
4/15/2025,3. Subscription Renewals,Other,"$1,962 ",0,0
4/15/2025,3. Subscription Renewals,GB,"$1,048 ",0,0
4/15/2025,3. Subscription Renewals,EU,"$1,502 ",0,0
4/15/2025,3. Subscription Renewals,CA,"$2,049 ",0,0
4/15/2025,3. Subscription Renewals,AU,$597 ,0,0
4/15/2025,4. Exchanges and Paid Replacements,US,"$25,229 ",0,0
4/15/2025,4. Exchanges and Paid Replacements,MX,$0 ,0,0
4/15/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/15/2025,4. Exchanges and Paid Replacements,EU,"$1,543 ",0,0
4/15/2025,4. Exchanges and Paid Replacements,CA,$674 ,0,0
4/16/2025,1. New Members,US,"$250,089 ",69,69
4/16/2025,1. New Members,Other,$0 ,0,0
4/16/2025,1. New Members,MX,"$8,893 ",3,3
4/16/2025,1. New Members,ME,"$9,794 ",3,3
4/16/2025,1. New Members,GB,"$20,482 ",6,6
4/16/2025,1. New Members,EU,"$26,081 ",7,7
4/16/2025,1. New Members,CH,"$11,382 ",3,3
4/16/2025,1. New Members,CA,"$7,489 ",2,2
4/16/2025,1. New Members,AU,"$16,377 ",4,5
4/16/2025,2. Member Upgrades,US,"$19,248 ",5,5
4/16/2025,2. Member Upgrades,GB,"$4,785 ",1,1
4/16/2025,3. Subscription Renewals,US,"$26,816 ",0,0
4/16/2025,3. Subscription Renewals,Other,"$2,716 ",0,0
4/16/2025,3. Subscription Renewals,GB,"$1,339 ",0,0
4/16/2025,3. Subscription Renewals,EU,$792 ,0,0
4/16/2025,3. Subscription Renewals,CA,$344 ,0,0
4/16/2025,3. Subscription Renewals,AU,"$1,403 ",0,0
4/16/2025,4. Exchanges and Paid Replacements,US,"$43,249 ",0,0
4/16/2025,4. Exchanges and Paid Replacements,Other,$678 ,0,0
4/16/2025,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/16/2025,4. Exchanges and Paid Replacements,CA,$0 ,0,0
4/16/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/17/2025,1. New Members,US,"$200,949 ",58,58
4/17/2025,1. New Members,MX,"$3,154 ",1,1
4/17/2025,1. New Members,ME,"$8,099 ",2,2
4/17/2025,1. New Members,GB,"$4,704 ",1,1
4/17/2025,1. New Members,EU,"$22,968 ",6,6
4/17/2025,1. New Members,CH,$0 ,0,0
4/17/2025,1. New Members,CA,"$5,738 ",2,2
4/17/2025,1. New Members,AU,"$6,716 ",2,2
4/17/2025,2. Member Upgrades,US,"$18,424 ",5,5
4/17/2025,3. Subscription Renewals,US,"$18,718 ",0,0
4/17/2025,3. Subscription Renewals,Other,"$2,152 ",0,0
4/17/2025,3. Subscription Renewals,GB,$764 ,0,0
4/17/2025,3. Subscription Renewals,EU,$882 ,0,0
4/17/2025,3. Subscription Renewals,CA,$549 ,0,0
4/17/2025,3. Subscription Renewals,AU,$714 ,0,0
4/17/2025,4. Exchanges and Paid Replacements,US,"$17,199 ",0,0
4/17/2025,4. Exchanges and Paid Replacements,GB,"$1,423 ",0,0
4/17/2025,4. Exchanges and Paid Replacements,EU,"$1,594 ",0,0
4/17/2025,4. Exchanges and Paid Replacements,CA,"$1,682 ",0,0
4/17/2025,4. Exchanges and Paid Replacements,AU,$0 ,0,0
4/18/2025,1. New Members,US,"$223,994 ",61,62
4/18/2025,1. New Members,MX,"$6,115 ",2,2
4/18/2025,1. New Members,ME,"$3,024 ",1,1
4/18/2025,1. New Members,GB,"$14,502 ",4,4
4/18/2025,1. New Members,EU,"$10,118 ",3,3
4/18/2025,1. New Members,CH,"$3,275 ",1,1
4/18/2025,1. New Members,CA,"$15,730 ",5,5
4/18/2025,1. New Members,AU,"$4,190 ",1,1
4/18/2025,2. Member Upgrades,US,"$6,196 ",2,2
4/18/2025,2. Member Upgrades,ME,"$3,080 ",1,1
4/18/2025,2. Member Upgrades,EU,"$6,427 ",2,2
4/18/2025,2. Member Upgrades,CA,"$1,572 ",0,0
4/18/2025,3. Subscription Renewals,US,"$20,500 ",0,0
4/18/2025,3. Subscription Renewals,Other,"$2,141 ",0,0
4/18/2025,3. Subscription Renewals,GB,$578 ,0,0
4/18/2025,3. Subscription Renewals,EU,$505 ,0,0
4/18/2025,3. Subscription Renewals,CA,$688 ,0,0
4/18/2025,3. Subscription Renewals,AU,$611 ,0,0
4/18/2025,4. Exchanges and Paid Replacements,US,"$15,499 ",0,0
4/18/2025,4. Exchanges and Paid Replacements,MX,$0 ,0,0
4/18/2025,4. Exchanges and Paid Replacements,GB,$932 ,0,0
4/18/2025,4. Exchanges and Paid Replacements,CA,"$3,467 ",0,0
4/19/2025,1. New Members,US,"$230,917 ",64,64
4/19/2025,1. New Members,MX,"$5,242 ",1,1
4/19/2025,1. New Members,ME,"$10,259 ",2,2
4/19/2025,1. New Members,GB,"$8,277 ",2,2
4/19/2025,1. New Members,EU,"$6,158 ",2,2
4/19/2025,1. New Members,CH,"$3,285 ",1,1
4/19/2025,1. New Members,CA,"$5,931 ",2,2
4/19/2025,1. New Members,AU,"$2,899 ",1,1
4/19/2025,2. Member Upgrades,US,"$21,941 ",6,7
4/19/2025,2. Member Upgrades,EU,"$6,671 ",2,2
4/19/2025,2. Member Upgrades,CA,"$12,473 ",2,4
4/19/2025,3. Subscription Renewals,US,"$18,666 ",0,0
4/19/2025,3. Subscription Renewals,Other,"$2,289 ",0,0
4/19/2025,3. Subscription Renewals,GB,"$1,066 ",0,0
4/19/2025,3. Subscription Renewals,EU,$767 ,0,0
4/19/2025,3. Subscription Renewals,CA,"$1,446 ",0,0
4/19/2025,3. Subscription Renewals,AU,$165 ,0,0
4/19/2025,4. Exchanges and Paid Replacements,US,"$11,000 ",0,0
4/19/2025,4. Exchanges and Paid Replacements,CH,$0 ,0,0
4/20/2025,1. New Members,US,"$284,067 ",79,79
4/20/2025,1. New Members,MX,"$30,478 ",8,8
4/20/2025,1. New Members,ME,"$20,054 ",5,5
4/20/2025,1. New Members,GB,"$17,967 ",5,5
4/20/2025,1. New Members,EU,"$8,072 ",2,2
4/20/2025,1. New Members,CH,"$3,285 ",1,1
4/20/2025,1. New Members,CA,"$8,764 ",3,3
4/20/2025,1. New Members,AU,"$6,834 ",2,2
4/20/2025,2. Member Upgrades,US,"$2,649 ",1,1
4/20/2025,3. Subscription Renewals,US,"$21,278 ",0,0
4/20/2025,3. Subscription Renewals,Other,"$2,075 ",0,0
4/20/2025,3. Subscription Renewals,MX,$172 ,0,0
4/20/2025,3. Subscription Renewals,GB,$369 ,0,0
4/20/2025,3. Subscription Renewals,EU,$786 ,0,0
4/20/2025,3. Subscription Renewals,CA,$832 ,0,0
